NOMBRE DEL INVESTIGADOR,NOMBRE_INVENTOR,Ratio
"HERRERA,DANIEL","SANCHEZ HERRERA,DANIEL PAULO",100.0
"MORENO,GABRIEL","VALDEZ MORENO,GABRIEL",100.0
"GUTIERREZ,JORGE","ASCENCIO GUTIERREZ,JORGE ANTONIO",100.0
"GUTIERREZ,JORGE","GOMEZ GUTIERREZ,JORGE GUILLERMO",100.0
"GUTIERREZ,JORGE","GONZALEZ GUTIERREZ,JORGE",100.0
"GUTIERREZ,JORGE","MONTES GUTIERREZ,JORGE ARTURO",100.0
"GUTIERREZ,JORGE","PADILLA GUTIERREZ,JORGE RAMON",100.0
"LIZCANO ZULAICA,CARLOS","LIZCANO ZULAICA,CARLOS JAVIER",100.0
"GUZMAN,ROBERTO","ZITZUMBO GUZMAN,ROBERTO",100.0
"ESTRADA,JORGE","AMARO ESTRADA,JORGE IVAN",100.0
"ESTRADA,JORGE","MELENDEZ ESTRADA,JORGE",100.0
"ESTRADA,JORGE","ROCHA ESTRADA,JORGE GUSTAVO",100.0
"VALDEZ,RICARDO","YANEZ VALDEZ,RICARDO",100.0
"TERRES ROJAS,EDUARDO","TERRES ROJAS,EDUARDO",100.0
"RODRIGUEZ,HECTOR","BOURGES RODRIGUEZ,HECTOR",100.0
"RODRIGUEZ,HECTOR","BOURGES RODRIGUEZ,HECTOR GENARO NICOLAS",100.0
"RODRIGUEZ,HECTOR","DIAZ RODRIGUEZ,HECTOR EDUARDO",100.0
"RODRIGUEZ,HECTOR","GOMEZ RODRIGUEZ,HECTOR ALFONSO",100.0
"RODRIGUEZ,HECTOR","MACIAS RODRIGUEZ,HECTOR JAIME",100.0
"GONZALEZ,JAIME","CALIXTO GONZALEZ,JAIME EDUARDO",100.0
"GONZALEZ,JAIME","CANSECO GONZALEZ,JAIME DANIEL",100.0
"GONZALEZ,JAIME","GARNICA GONZALEZ,JAIME",100.0
"GONZALEZ,JAIME","OLAIZ GONZALEZ,JAIME",100.0
"GONZALEZ,JAIME","ROMERO GONZALEZ,JAIME",100.0
"MARTINEZ,JUAN CARLOS","GOMORA MARTINEZ,JUAN CARLOS",100.0
"MARTINEZ,JUAN CARLOS","TUDON MARTINEZ,JUAN CARLOS",100.0
"ORTIZ,ALEJANDRO LOPEZ","LOPEZ ORTIZ,ALEJANDRO",100.0
"VALENZUELA,OSCAR","AYALA VALENZUELA,OSCAR EDUARDO",100.0
"VALENZUELA,OSCAR","MORENO VALENZUELA,OSCAR ALBERTO",100.0
"VALENZUELA,OSCAR","SANCHEZ VALENZUELA,OSCAR ADOLFO",100.0
"AGUIRRE,MANUEL ROMAN","ROMAN AGUIRRE,MANUEL",100.0
"ELGUEZABAL,ALFREDO AGUILAR","AGUILAR ELGUEZABAL,ALFREDO",100.0
"MARQUEZ LUCERO,ALFREDO","MARQUEZ LUCERO,ALFREDO",100.0
"ALVAREZ,MARIO MOISES","ALVAREZ,MARIO MOISES",100.0
"GAMBOA,OSCAR","SANTANA GAMBOA,OSCAR EDILBERTO",100.0
"ORTIZ,RICARDO","ACOSTA ORTIZ,RICARDO",100.0
"ORTIZ,RICARDO","LOBATO ORTIZ,RICARDO",100.0
"ORTIZ,RICARDO","PEREDO ORTIZ,RICARDO",100.0
"ORTIZ,RICARDO","PRECIADO ORTIZ,RICARDO ERNESTO",100.0
"GUERRA,JOSE","ARREOLA GUERRA,JOSE MANUEL",100.0
"GUERRA,JOSE","GONZALEZ GUERRA,JOSE LUIS",100.0
"HERNANDEZ,SALVADOR","ALFARO HERNANDEZ,SALVADOR",100.0
"HERNANDEZ,SALVADOR","CARLOS HERNANDEZ,SALVADOR",100.0
"HERNANDEZ,SALVADOR","GALLARDO HERNANDEZ,SALVADOR",100.0
"HERNANDEZ,SALVADOR","MACIAS HERNANDEZ,SALVADOR ISRAEL",100.0
"HERNANDEZ,SALVADOR","MANCILLA HERNANDEZ,SALVADOR",100.0
"FLORES,JOSE G","AGUILA FLORES,JOSE LUIS",91.66666666666667
"FLORES,JOSE G","ALCANTARA FLORES,JOSE LUIS",91.66666666666667
"FLORES,JOSE G","ALVARADO FLORES,JOSE JUAN",91.66666666666667
"FLORES,JOSE G","ALVAREZ FLORES,JOSE LUIS",91.66666666666667
"FLORES,JOSE G","AZUELA FLORES,JOSE IGNACIO",91.66666666666667
"CAMACHO LOPEZ,MIGUEL ANGEL","CAMACHO LOPEZ,MIGUEL ANGEL",100.0
"CAMACHO LOPEZ,MIGUEL ANGEL","LOPEZ,MIGUEL ANGEL",100.0
"CAMACHO LOPEZ,MIGUEL ANGEL","REA LOPEZ,MIGUEL ANGEL",90.0
"KEER RENDON,ARTURO","KEER RENDON,ARTURO",100.0
"ALCANTARA,MIGUEL","ALCANTARA,MIGUEL ANGEL",100.0
"GARCIA CASILLAS,PERLA ELVIA","GARCIA CASILLAS,PERLA ELVIA",100.0
"GARCIA LUNA,ARMANDO","GARCIA LUNA,ARMANDO",100.0
"RIVERON ROJAS,ANA MARIA","RIVERON ROJAS,ANA MARIA",100.0
"PEREZ PEREZ,GABRIEL","PEREZ PEREZ,GABRIEL",100.0
"LOPEZ CANOVA,LILIA","LOPEZ CANOVAS,LILIA",97.29729729729729
"BELTRAN,MARIA","CORREA BELTRAN,MARIA DOLORES",100.0
"BELTRAN,MARIA","CRUZ BELTRAN,MARIA ESTHER",100.0
"BELTRAN,MARIA","MIRANDA BELTRAN,MARIA DE LA LUZ",100.0
"BELTRAN,MARIA","VILORIA BELTRAN,MARIA DE JESUS",100.0
"RAMIREZ,HECTOR","AGUIRRE RAMIREZ,HECTOR GABINO",100.0
"RAMIREZ,HECTOR","CRUZ RAMIREZ,HECTOR",100.0
"RAMIREZ,HECTOR","KINTO RAMIREZ,HECTOR",100.0
"RAMIREZ,HECTOR","MAGALLANES RAMIREZ,HECTOR ANTONIO",100.0
"RAMIREZ,HECTOR","PEREZ RAMIREZ,HECTOR ALLAN",100.0
"CORVERA POIRE,EUGENIA","CORVERA POIRE,EUGENIA",100.0
"DEL RIO PORTILLA,JESUS","DEL RIO PORTILLA,JESUS ANTONIO",100.0
"LOPEZ DE HARO,MARIANO","LOPEZ DE HARO,MARIANO",100.0
"SAUCEDO FLORES,EMMANUEL","SAUCEDO FLORES,EMMANUEL",100.0
"GARCIA,RUBEN","ARANDA GARCIA,RUBEN JONATAN",100.0
"GARCIA,RUBEN","MUNOZ GARCIA,RUBEN OCTAVIO",100.0
"GARCIA,RUBEN","RAMOS GARCIA,RUBEN",100.0
"ORTIZ,LUIS M","GONZALEZ ORTIZ,LUIS JAVIER",90.9090909090909
"ORTIZ,LUIS M","MEJIA ORTIZ,LUIS MANUEL",90.9090909090909
"ORTIZ,LUIS M","MONREAL ORTIZ,LUIS ROBERTO",90.9090909090909
"ORTIZ,LUIS M","OLMOS ORTIZ,LUIS MARIO",90.9090909090909
"ORTIZ,LUIS M","PEREZ ORTIZ,LUIS ALEJANDRO",90.9090909090909
"CHAIREZ,FRANCISCO","ECHAVARRIA CHAIREZ,FRANCISCO GUADALUPE",100.0
"RODRIGUEZ,CESAR","COVANTES RODRIGUEZ,CESAR",100.0
"RODRIGUEZ,CESAR","DE LOERA RODRIGUEZ,CESAR OCTAVIO",100.0
"RODRIGUEZ,CESAR","FRANCESCHY RODRIGUEZ,CESAR LUIS",100.0
"RODRIGUEZ,CESAR","HERNANDEZ RODRIGUEZ,CESAR HUGO",100.0
"RODRIGUEZ,CESAR","VILLARREAL RODRIGUEZ,CESAR EMILIO",100.0
"VAZQUEZ,FERNANDO","FLORES VAZQUEZ,FERNANDO",100.0
"VAZQUEZ,FERNANDO","WARIO VAZQUEZ,FERNANDO",100.0
"MACIAS,JOSE","GARCIA MACIAS,JOSE ANTONIO",100.0
"MACIAS,JOSE","GARCIA MACIAS,JOSE ARTURO",100.0
"MACIAS,JOSE","HERNANDEZ MACIAS,JOSE ANTONIO",100.0
"MACIAS,JOSE","MACIAS MACIAS,JOSE OCTAVIO",100.0
"MACIAS,JOSE","SUASTEGUI MACIAS,JOSE ALEJANDRO",100.0
"PEREZ,SERGIO","ALCANTARA PEREZ,SERGIO JULIAN",100.0
"PEREZ,SERGIO","CEBALLOS PEREZ,SERGIO",100.0
"PEREZ,SERGIO","CEBALLOS PEREZ,SERGIO GABRIEL",100.0
"PEREZ,SERGIO","CHAVEZ PEREZ,SERGIO",100.0
"PEREZ,SERGIO","DURAN PEREZ,SERGIO ALONSO",100.0
"IBARRA,MARTIN","MERINO IBARRA,MARTIN",100.0
"GARCIA,GUADALUPE","AZUARA GARCIA,GUADALUPE",100.0
"GARCIA,GUADALUPE","CAMPIRAN GARCIA,GUADALUPE EUNICE",100.0
"GARCIA,GUADALUPE","CRUZ MANJARREZ GARCIA,GUADALUPE ADRIANA",100.0
"GARCIA,GUADALUPE","GARCIA GARCIA,GUADALUPE LETICIA",100.0
"GARCIA,GUADALUPE","GONZALEZ GARCIA,GUADALUPE AGUSTIN",100.0
"MONROY,ARMANDO","RAMIREZ MONROY,ARMANDO",100.0
"GONZALEZ,ROBERTO","GUERRA GONZALEZ,ROBERTO",100.0
"GONZALEZ,ROBERTO","MARTINEZ GONZALEZ,ROBERTO",100.0
"GONZALEZ,ROBERTO","NUNEZ GONZALEZ,ROBERTO",100.0
"GONZALEZ,ROBERTO","OLAYO GONZALEZ,ROBERTO",100.0
"GONZALEZ,ROBERTO","REYES GONZALEZ,ROBERTO",100.0
"VELASCO,MARCOS","COBALEDA VELASCO,MARCOS",100.0
"RODRIGUEZ,JOSE L","ACOSTA RODRIGUEZ,JOSE ISMAEL",93.33333333333333
"RODRIGUEZ,JOSE L","AGUERO RODRIGUEZ,JOSE CRUZ",93.33333333333333
"RODRIGUEZ,JOSE L","ALVARADO RODRIGUEZ,JOSE GUADALUPE",93.33333333333333
"RODRIGUEZ,JOSE L","ARELLANO RODRIGUEZ,JOSE SALVADOR",93.33333333333333
"RODRIGUEZ,JOSE L","BATISTA RODRIGUEZ,JOSE ALBERTO",93.33333333333333
"ELIZONDO RIOJAS,GUILLERMO","ELIZONDO RIOJAS,GUILLERMO",100.0
"GONZALEZ,ALEJANDRO","ARELLANO GONZALEZ,ALEJANDRO",100.0
"GONZALEZ,ALEJANDRO","CANO GONZALEZ,ALEJANDRO DE JESUS",100.0
"GONZALEZ,ALEJANDRO","CASTELLANOS GONZALEZ,ALEJANDRO",100.0
"GONZALEZ,ALEJANDRO","DOMINGUEZ GONZALEZ,ALEJANDRO DANIEL",100.0
"GONZALEZ,ALEJANDRO","DORAZCO GONZALEZ,ALEJANDRO",100.0
"GURROLA BRIONES,GEORGINA","GURROLA BRIONES,GEORGINA",100.0
"VALDEZ CRUZ,NORMA ADRIANA","VALDEZ CRUZ,NORMA ADRIANA",100.0
"CORONA VILLEGAS,MIGUEL","CORONA VILLEGAS,MIGUEL",100.0
"POSSANI POSTAY,LOURIVAL DOMINGOS","POSSANI POSTAY,LOURIVAL DOMINGOS",100.0
"QUIROZ MERCADO,HUGO","QUIROZ MERCADO,HUGO",100.0
"PULIDO,PEDRO","COBO PULIDO,PEDRO JAVIER",100.0
"RIANO UMBARILA,LIDIA","RIANO UMBARILA,LIDIA",100.0
"PACHECO,JESUS","CARRILLO PACHECO,JESUS",100.0
"PACHECO,JESUS","MUNOZ PACHECO,JESUS MANUEL",100.0
"PACHECO,JESUS","QUINTANA PACHECO,JESUS",100.0
"PENA,VICTOR","ARRIZON PENA,VICTOR MANUEL",100.0
"ADAMS,RANDY HOWARD","ADAMS,RANDY HOWARD",100.0
"LOZADA Y CASSOU,MARCELO","LOZADA Y CASSOU,MARCELO",100.0
"RUIZ MORALES,YOSADARA","RUIZ MORALES,YOSADARA",100.0
"MORA VALLEJO,RODOLFO JUVENTINO","MORA VALLEJO,RODOLFO JUVENTINO",100.0
"SAUCEDO,EDUARDO","CASTANEDA SAUCEDO,EDUARDO",100.0
"DE LA FUENTE,JOSE A","ALEJOS DE LA FUENTE,JOSE ISIDRO",94.44444444444444
"RITO PALOMARES,MARCO A","RITO PALOMARES,MARCO ANTONIO",95.23809523809524
"SERNA SALDIVAR,SERGIO","SERNA SALDIVAR,SERGIO ROMAN OTHON",100.0
"PEREZ,RODOLFO","CAMACHO PEREZ,RODOLFO",100.0
"DE LA MORA,RODOLFO","LUNA DE LA MORA,RODOLFO TADEO",100.0
"ALCANTARA,OSCAR M","HERRERA ALCANTARA,OSCAR",93.75
"PANIAGUA SOLIS,JORGE F","PANIAGUA SOLIS,JORGE FERNANDO",95.23809523809524
"GARCIA,CESAR G","ABARCA GARCIA,CESAR ANTONIO",92.3076923076923
"GARCIA,CESAR G","ACOSTA GARCIA,CESAR MARTIN",92.3076923076923
"GARCIA,CESAR G","BORROMEO GARCIA,CESAR AUGUSTO",92.3076923076923
"GARCIA,CESAR G","GARCIA GARCIA,CESAR",92.3076923076923
"GARCIA,CESAR G","GARCIA GARCIA,CESAR LUIS",92.3076923076923
"ORTIZ ALEMAN,JOSE  CARLOS","ORTIZ ALEMAN,JOSE CARLOS",100.0
"GAMIO ROFFE,JOSE  CARLOS","GAMINO ROFFE,JOSE CARLOS",97.87234042553192
"ESPINOSA,JUAN","GARDUNO ESPINOSA,JUAN",100.0
"ESPINOSA,JUAN","MARTINEZ ESPINOSA,JUAN CARLOS",100.0
"ESPINOSA,JUAN","PALACIOS ESPINOSA,JUAN FRANCISCO",100.0
"ESPINOSA,JUAN","RAMIREZ ESPINOSA,JUAN JOSE",100.0
"ROJAS GARCIA,JOSE MANUEL","ROJAS GARCIA,JOSE MANUEL",100.0
"VAZQUEZ,MARIA ELENA","MONROY VAZQUEZ,MARIA ELENA",100.0
"GONZALEZ HERNANDEZ,CARLOS","GONZALEZ HERNANDEZ,CARLOS",100.0
"MALDONADO RODRIGUEZ,ROGELIO","MALDONADO RODRIGUEZ,ROGELIO",100.0
"MENDEZ TENORIO,ALFONSO","MENDEZ TENORIO,ALFONSO",100.0
"HERNANDEZ,OSCAR A","ARANA HERNANDEZ,OSCAR",93.75
"HERNANDEZ,OSCAR A","BASAVE HERNANDEZ,OSCAR",93.75
"HERNANDEZ,OSCAR A","CARDENAS HERNANDEZ,OSCAR GILBERTO",93.75
"HERNANDEZ,OSCAR A","DEL MORAL HERNANDEZ,OSCAR",93.75
"HERNANDEZ,OSCAR A","HERNANDEZ HERNANDEZ,OSCAR",93.75
"PEREZ,DIANA","MATIAS PEREZ,DIANA",100.0
"PEREZ,DIANA","PORTALES PEREZ,DIANA PATRICIA",100.0
"PEREZ,DIANA","RESENDEZ PEREZ,DIANA",100.0
"PEREZ,DIANA","TOLEDO PEREZ,DIANA CAROLINA",100.0
"MARTINEZ,JUAN M","ARCOS MARTINEZ,JUAN PLUTARCO",92.85714285714286
"MARTINEZ,JUAN M","BAUTISTA MARTINEZ,JUAN LUIS",92.85714285714286
"MARTINEZ,JUAN M","BENAVIDES MARTINEZ,JUAN JOSE",92.85714285714286
"MARTINEZ,JUAN M","ESQUIVEL MARTINEZ,JUAN MANUEL",92.85714285714286
"MARTINEZ,JUAN M","GOMORA MARTINEZ,JUAN CARLOS",92.85714285714286
"URIBE,JUAN A","DIAZ URIBE,JUAN GABRIEL",90.9090909090909
"URIBE,JUAN A","HERNANDEZ URIBE,JUAN PABLO",90.9090909090909
"PERAZA ECHEVERRIA,SANTY","PERAZA ECHEVERRIA,SANTY",100.0
"FLORES FLORES,RODOLFO","FLORES FLORES,RODOLFO",100.0
"MORALES BALADO,GRACIELA","MORALES BALADO,GRACIELA ELIZABETH",100.0
"DIAZ DE LEON GOMEZ,RAMON ENRIQUE","DIAZ DE LEON GOMEZ,RAMON ENRIQUE",100.0
"RAMOS ORTIZ,GABRIEL","RAMOS ORTIZ,GABRIEL",100.0
"LOPEZ LAGUNAS,ABELARDO","LOPEZ LAGUNAS,ABELARDO",100.0
"GONZALEZ,CESAR A","AZA GONZALEZ,CESAR",94.11764705882354
"GONZALEZ,CESAR A","ALVAREZ GONZALEZ,CESAR",93.33333333333333
"GONZALEZ,CESAR A","GARCIA GONZALEZ,CESAR GUILLERMO",93.33333333333333
"GONZALEZ,CESAR A","GONZALEZ GONZALEZ,CESAR ALFREDO",93.33333333333333
"GONZALEZ,CESAR A","GUEVARA GONZALEZ,CESAR",93.33333333333333
"LOPEZ MACIAS,CONSTANTINO III ROBERTO","LOPEZ MACIAS,CONSTANTINO III ROBERTO",100.0
"ENRIQUEZ,MIGUEL A","RIOS ENRIQUEZ,MIGUEL ANGEL",93.75
"MUNOZ MOYA,JOSE ANTONIO D","MUNOZ MOYA,JOSE ANTONIO DOMINGO",95.83333333333333
"ALONSO MARTINEZ,FRENANDO","ALONSO MARTINEZ,FERNANDO",95.83333333333333
"LOPEZ VIDAL,YOLANDA","LOPEZ VIDAL,YOLANDA",100.0
"ARREDONDO HERNANDEZ,LUIS JOSE","ARREDONDO HERNANDEZ,LUIS JOSE RENE",100.0
"HERRERA ESTRELLA,ALFREDO HERIBERTO","HERRERA ESTRELLA,ALFREDO HERIBERTO",100.0
"MARTINEZ HERNANDEZ,JOSE","MARTINEZ HERNANDEZ,JOSE GUADALUPE",100.0
"GARCIA,ERNESTO","AGUILAR GARCIA,ERNESTO",100.0
"GARCIA,ERNESTO","ALANIS GARCIA,ERNESTO",100.0
"GARCIA,ERNESTO","GUERRA GARCIA,ERNESTO",100.0
"GARCIA,ERNESTO","RAYA GARCIA,ERNESTO",100.0
"GARCIA,ERNESTO","RIVERA GARCIA,ERNESTO",100.0
"HERNANDEZ,JOSE ANTONIO RODRIGUEZ","RUZ HERNANDEZ,JOSE ANTONIO",91.66666666666667
"HERNANDEZ,JOSE ANTONIO RODRIGUEZ","DOMINGUEZ HERNANDEZ,JOSE ANTONIO",90.625
"LOPEZ,ANTONIO","AGUILAR LOPEZ,ANTONIO",100.0
"LOPEZ,ANTONIO","HERNANDEZ LOPEZ,ANTONIO",100.0
"LOPEZ,ANTONIO","MARINO LOPEZ,ANTONIO LUIS",100.0
"LOPEZ,ANTONIO","RIVERA LOPEZ,ANTONIO DANIEL",100.0
"ESTRADA GUEL,IVANOVICH","ESTRADA GUEL,IVANOVICH",100.0
"GUTIERREZ,RAUL","DE JESUS GUTIERREZ,RAUL",100.0
"HERNANDEZ,AARON","ROMO HERNANDEZ,AARON",100.0
"ESCOBAR VALDERRAMA,GERARDO","ESCOBAR VALDERRAMA,GERARDO",100.0
"MARTINEZ MONTEJANO,MISAEL FRANSISCO","MARTINEZ MONTEJANO,MISAEL",100.0
"TORRES OLGUIN,RAYMUNDO ENRIQUE","TORRES OLGUIN,RAYMUNDO ENRIQUE",100.0
"VALDEZ FERNANDEZ,ANDRES ALEJANDRO","VALDEZ FERNANDEZ,ANDRES ALEJANDRO",100.0
"MARICHI RODRIGUEZ,FRANCISCO JAVIER","PAZ RODRIGUEZ,FRANCISCO",90.47619047619048
"LOPEZ CANOVAS,LILIA","LOPEZ CANOVAS,LILIA",100.0
"RANGEL,ARMANDO","PEREZ RANGEL,ARMANDO",100.0
"SANCHEZ VALENTE,JAIME","SANCHEZ VALENTE,JAIME",100.0
"SANCHEZ CANTU,MANUEL","SANCHEZ CANTU,MANUEL",100.0
"RODRIGUEZ,EDITH","CUEVAS RODRIGUEZ,EDITH OLIVA",100.0
"CARRILLO,JORGE MILAN","MILAN CARRILLO,JORGE",100.0
"LOPEZ,EDGARDO","AVILES LOPEZ,EDGARDO",100.0
"MAS OLIVA,JAIME","MAS OLIVA,JAIME",100.0
"ALONSO GARCIA,ANA LUCIA","ALONSO GARCIA,ANA LUCIA",100.0
"GONZALEZ,OSCAR","DELGADO GONZALEZ,OSCAR EDUARDO",100.0
"GONZALEZ,OSCAR","MENDOZA GONZALEZ,OSCAR",100.0
"GONZALEZ,OSCAR","REYNOSO GONZALEZ,OSCAR ULISES",100.0
"GONZALEZ,OSCAR","RIVERA GONZALEZ,OSCAR DANIEL",100.0
"GONZALEZ,OSCAR","SANDOVAL GONZALEZ,OSCAR OSVALDO",100.0
"ROSETE,JOSE A","MURGUIA ROSETE,JOSE ANTONIO",91.66666666666667
"GONZALEZ,GERARDO HERNANDEZ","HERNANDEZ GONZALEZ,LEOBARDO",90.56603773584905
"MORENO CUEVAS,JORGE E","MORENO CUEVAS,JORGE EUGENIO",95.0
"MORALES REYES,ALICIA","MORALES REYES,ALICIA",100.0
"SANSORES,LUIS","SOLANA SANSORES,LUIS RAFAEL",100.0
"ZOLOTUKHIN,MIKHAIL","ZOLOTUKHIN,MIKHAIL",100.0
"RAMOS,JESUS LEYVA","LEYVA RAMOS,JESUS",100.0
"DE LA FUENTE,GABRIEL ITURRIAGA","ITURRIAGA DE LA FUENTE,GABRIEL",100.0
"CARMONA,JESUS","SAVAGE CARMONA,JESUS",100.0
"HERNANDEZ,NORBERTO","CHAVARRIA HERNANDEZ,NORBERTO",100.0
"GONZALEZ,ALFONSO","DUENAS GONZALEZ,ALFONSO",100.0
"GONZALEZ,ALFONSO","GALICIA GONZALEZ,ALFONSO",100.0
"MARTINEZ,RAUL","ALCALA MARTINEZ,RAUL ERNESTO",100.0
"MARTINEZ,RAUL","CORTES MARTINEZ,RAUL",100.0
"MARTINEZ,RAUL","MACUIL MARTINEZ,RAUL",100.0
"MARTINEZ,RAUL","MEDINA MARTINEZ,RAUL URIEL",100.0
"MARTINEZ,RAUL","ORTIZ MARTINEZ,RAUL",100.0
"HERNANDEZ,ALFREDO","CASTANEDA HERNANDEZ,ALFREDO MARTIN",100.0
"HERNANDEZ,ALFREDO","LIMAS HERNANDEZ,ALFREDO",100.0
"HERNANDEZ,ALFREDO","MENESES HERNANDEZ,ALFREDO",100.0
"HERNANDEZ,ALFREDO","ORTEGA HERNANDEZ,ALFREDO",100.0
"HERNANDEZ,ALFREDO","QUINTO HERNANDEZ,ALFREDO",100.0
"BETANCOURT,ALEJANDRO MOHAR","MOHAR BETANCOURT,ALEJANDRO",100.0
"KNIAJANSKI,SERGEI","KNIAJANSKI,SERGEI YAKOVLEVICH",100.0
"GARCIA RAMIREZ,MARCELA","GARCIA RAMIREZ,MARCELA MARIA ELENA",100.0
"CADENAS PLIEGO,GREGORIO","CADENAS PLIEGO,GREGORIO",100.0
"ARROYO,JAIME MIMILA","MIMILA ARROYO,JAIME",100.0
"DE LA CRUZ,JUAN","CANDELERO DE LA CRUZ,JUAN",100.0
"DE LA CRUZ,JUAN","MACIAS DE LA CRUZ,JUAN HUMBERTO",100.0
"AGUILR FAISAL,JOSE  LEOPOLDO","AGUILAR FAISAL,JOSE LEOPOLDO",98.18181818181819
"WONG RAMIREZ,CARLOS","WONG RAMIREZ,CARLOS",100.0
"IBANEZ HERNANDEZ,MIGUEL ANGEL","IBANEZ HERNANDEZ,MIGUEL ANGEL ANTONIO",100.0
"IBANEZ HERNANDEZ,MIGUEL ANGEL","SANCHEZ HERNANDEZ,MIGUEL ANGEL",91.52542372881356
"AGUILAR,BENJAMIN","PEREZ AGUILAR,BENJAMIN",100.0
"GUZMAN LOPEZ,MIGUEL A","GUZMAN LOPEZ,MIGUEL ANGEL",95.0
"GUTIERREZ,JUAN","BALDERAS GUTIERREZ,JUAN NABOR",100.0
"GUTIERREZ,JUAN","BERMUDEZ GUTIERREZ,JUAN CARLOS",100.0
"GUTIERREZ,JUAN","ESTRADA GUTIERREZ,JUAN CARLOS",100.0
"GUTIERREZ,JUAN","FLORES GUTIERREZ,JUAN PABLO",100.0
"GUTIERREZ,JUAN","LUCIO GUTIERREZ,JUAN RICARDO",100.0
"CRUZ BARBA,LUIS EMILIO","CRUZ BARBA,LUIS EMILIO",100.0
"CRUZ,ROBERTO","LOPEZ CRUZ,ROBERTO ISAAC",100.0
"CRUZ,ROBERTO","SEPULVEDA CRUZ,ROBERTO",100.0
"FRANCO,ENRIQUE","MARTINEZ FRANCO,ENRIQUE",100.0
"FLORES VALDEZ,MARIO ALBERTO","FLORES VALDEZ,MARIO ALBERTO",100.0
"HERNANDEZ,EDUARDO","AGUILAR HERNANDEZ,EDUARDO ENRIQUE",100.0
"HERNANDEZ,EDUARDO","BARREDO HERNANDEZ,EDUARDO",100.0
"HERNANDEZ,EDUARDO","CASAS HERNANDEZ,EDUARDO",100.0
"HERNANDEZ,EDUARDO","CASTELLANOS HERNANDEZ,EDUARDO DE JESUS",100.0
"HERNANDEZ,EDUARDO","FLORES HERNANDEZ,EDUARDO ARON",100.0
"LOPEZ,OSCAR","ARGUELLES LOPEZ,OSCAR DANIEL",100.0
"LOPEZ,OSCAR","CASTILLO LOPEZ,OSCAR",100.0
"LOPEZ,OSCAR","CHAVEZ LOPEZ,OSCAR ARTURO",100.0
"LOPEZ,OSCAR","CONTRERAS LOPEZ,OSCAR EDEL",100.0
"LOPEZ,OSCAR","LAGUNES LOPEZ,OSCAR NICASIO",100.0
"ALONSO MARTINEZ,FERNANDO","ALONSO MARTINEZ,FERNANDO",100.0
"RANA,MOHAN SINGH","RANA,MOHAN SINGH",100.0
"PEREZ MORENO,VICTOR","PEREZ MORENO,VICTOR",100.0
"LOPEZ,MOISES","MECALCO LOPEZ,MOISES",100.0
"LOPEZ,MOISES","RIVAS LOPEZ,MOISES",100.0
"GONZALEZ,ALEJANDRO SANCHEZ","SANCHEZ GONZALEZ,ALEJANDRO",100.0
"FERNANDEZ,MARCOS","MONROY FERNANDEZ,MARCOS GUSTAVO",100.0
"CHAPELA CASTANARES,VICTOR MANUEL","CHAPELA CASTANARES,VICTOR MANUEL",100.0
"PERCINO ZACARIAS,MARIA JUDITH","PERCINO ZACARIAS,MARIA JUDITH",100.0
"HERNANDEZ BELLO,ROMEL","HERNANDEZ BELLO,ROMEL",100.0
"HUIZAR RODRIGUEZ,FRANCISCO R","PAZ RODRIGUEZ,FRANCISCO",90.47619047619048
"BELLO,JORGE","HERNANDEZ BELLO,JORGE",100.0
"PALMA,BENITO ANTON","ANTON PALMA,BENITO",100.0
"JIMENEZ,OSCAR","AGUILAR JIMENEZ,OSCAR ALEJANDRO",100.0
"VALENCIA,JOSE","CHAVEZ VALENCIA,JOSE ATAHUALPA",100.0
"VALENCIA,JOSE","MORALES VALENCIA,JOSE ALEJANDRO",100.0
"VALENCIA,JOSE","ORTEGA VALENCIA,JOSE ERICK",100.0
"VALENCIA,JOSE","TINOCO VALENCIA,JOSE RAUNEL",100.0
"VALENCIA,JOSE","VILLANUEVA VALENCIA,JOSE RAMON",100.0
"FUENTEVILLA,ROBERTO CARRILLO","CARRILLO FUENTEVILLA,ROBERTO",100.0
"GONZALEZ,JUAN L","ALCOCER GONZALEZ,JUAN MANUEL",92.85714285714286
"GONZALEZ,JUAN L","ARZOLA GONZALEZ,JUAN FRANCISCO",92.85714285714286
"GONZALEZ,JUAN L","BAEZ GONZALEZ,JUAN GABRIEL",92.85714285714286
"GONZALEZ,JUAN L","CALVA GONZALEZ,JUAN JOSE",92.85714285714286
"GONZALEZ,JUAN L","CARDENAS GONZALEZ,JUAN FERNANDO",92.85714285714286
"MARTINEZ GOMEZ,ALVARO DE JESUS","MARTINEZ GOMEZ,ALVARO DE JESUS",100.0
"FLORES,LAURA","DIAZ FLORES,LAURA LORENA",100.0
"FLORES,LAURA","GONZALEZ FLORES,LAURA MARIA",100.0
"FLORES,LAURA","PEREZ FLORES,LAURA JOSEFINA",100.0
"FLORES,LAURA","ZAVALA FLORES,LAURA MIREYA",100.0
"GONZALEZ,ARTURO","BARRON GONZALEZ,ARTURO",100.0
"GONZALEZ,ARTURO","HUERTA GONZALEZ,ARTURO PROCORO",100.0
"GONZALEZ,ARTURO","LOMELI GONZALEZ,ARTURO",100.0
"GONZALEZ,ARTURO","RANFLA GONZALEZ,ARTURO",100.0
"GONZALEZ,ARTURO","REYES GONZALEZ,ARTURO",100.0
