patent_number,patent_title,patent_date,inventor_city,inventor_country,inventor_first_name,inventor_first_seen_date,inventor_id,inventor_last_name,inventor_last_seen_date,inventor_lastknown_city,inventor_lastknown_country,inventor_sequence,inventor_state,inventor_state_fips,inventor_total_num_patents
D768731,Frontloader,2016-10-11,Monterrey,MX,Daniel,2016-09-13,fl:da_ln:esqueda-1,Esqueda,2022-10-11,San Pedro,MX,0,,,6
D768731,Frontloader,2016-10-11,Monterrey,MX,Israel,2016-09-13,fl:is_ln:priego-1,Priego,2021-08-03,Augusta,US,1,,,8
D768859,Medical appliance,2016-10-11,Nur-Sultan,KZ,Damel,2016-10-11,fl:da_ln:mektepbayeva-1,Mektepbayeva,2016-10-11,Nur-Sultan,KZ,1,,,1
D768859,Medical appliance,2016-10-11,Lima,PE,Irina,2016-10-11,fl:ir_ln:rymshina-1,Rymshina,2016-10-11,Lima,PE,2,,,1
D768859,Medical appliance,2016-10-11,Monterrey,MX,Ernesto,2016-10-11,fl:er_ln:rodriguezleal-1,RODRIGUEZ LEAL,2016-10-11,Monterrey,MX,0,,,1
D769335,Frontloader,2016-10-18,Monterrey,MX,Israel,2016-09-13,fl:is_ln:priego-1,Priego,2021-08-03,Augusta,US,1,,,8
D769335,Frontloader,2016-10-18,Monterrey,MX,Daniel,2016-09-13,fl:da_ln:esqueda-1,Esqueda,2022-10-11,San Pedro,MX,0,,,6
D770016,Dual mouth sprayer tank,2016-10-25,Lagos de Moreno,MX,Pedro,2012-12-18,fl:pe_ln:wirzluchsinger-1,Wirz Luchsinger,2023-12-19,Lagos de Moreno,MX,0,,,9
D771321,Safety helmet,2016-11-08,Mexico City,MX,Eduardo Alva,2006-04-04,fl:ed_ln:sanchez-5,Sanchez,2017-03-21,Mexico City,MX,0,,,5
D771923,Woven shoe upper,2016-11-22,Nuevo Casas Grandes,MX,Markus,2016-11-22,fl:ma_ln:kittner-1,Kittner,2016-11-22,Nuevo Casas Grandes,MX,0,,,1
D772042,Hose guide,2016-11-22,San Nicolás de los Garza,MX,Marco Antonio Perez,2016-11-22,fl:ma_ln:gonzalez-23,Gonzalez,2017-03-07,San Nicolás de los Garza,MX,1,,,2
D772042,Hose guide,2016-11-22,Vancouver,US,Zhak A.,2015-09-29,fl:zh_ln:polovin-1,Polovin,2017-08-08,Vancouver,US,0,WA,53,4
D772042,Hose guide,2016-11-22,San Nicolás de los Garza,MX,Gabriel de la Rosa,2016-11-22,fl:ga_ln:esparza-1,Esparza,2017-03-07,San Nicolás de los Garza,MX,2,,,3
D773293,Connector,2016-12-06,Querétaro,MX,Alejandro,2016-08-16,fl:al_ln:ugartecheaberlanga-1,Ugartechea Berlanga,2016-12-06,Querétaro,MX,0,,,2
D773293,Connector,2016-12-06,Querétaro,MX,Emilio,2016-08-16,fl:em_ln:linareslimon-1,Linares Limon,2016-12-06,Querétaro,MX,1,,,2
D774480,Digital satellite receiver cover,2016-12-20,El Control,MX,Luis,2016-12-20,fl:lu_ln:lopezmoreno-1,Lopez Moreno,2023-05-09,Apodaca,MX,0,,,8
D774480,Digital satellite receiver cover,2016-12-20,El Control,MX,Carlos Gonzalez,2016-12-20,fl:ca_ln:inda-1,Inda,2023-01-31,Apodaca,MX,1,,,9
D774480,Digital satellite receiver cover,2016-12-20,El Control,MX,Julio Cesar,2016-12-20,fl:ju_ln:ayalavera-1,Ayala Vera,2023-05-09,Apodaca,MX,3,,,8
D774480,Digital satellite receiver cover,2016-12-20,San Diego,US,Jeff,1997-04-15,fl:je_ln:nelson-45,Nelson,2023-05-23,Mahwah,US,2,CA,06,13
D774633,Air conditioning system drain pan,2016-12-20,Torreón,MX,Juan M.,1997-10-07,fl:ju_ln:garcia-21,"Garcia, III",2024-01-09,Sugar Land,US,0,,,12
D775688,Self laminating label sheet,2017-01-03,Mission Viejo,US,Jay,1994-06-07,fl:ja_ln:sato-1,Sato,2024-03-26,Mission Viejo,US,4,CA,06,57
D775688,Self laminating label sheet,2017-01-03,Eastvale,US,Anahit,1992-08-04,fl:an_ln:tataryan-1,Tataryan,2023-03-21,Eastvale,US,2,CA,06,21
D775688,Self laminating label sheet,2017-01-03,Tecate Mission Road,US,Stephen,1984-03-13,fl:st_ln:li-3,Li,2021-12-14,Tecate Mission Road,US,0,CA,06,47
D775688,Self laminating label sheet,2017-01-03,Chino Hills,US,Sriram,1999-06-15,fl:sr_ln:venkatasanthanam-1,Venkatasanthanam,2024-02-27,Chino Hills,US,6,CA,06,37
D775688,Self laminating label sheet,2017-01-03,Temple City,US,Le-Hoa,2001-04-10,fl:le_ln:hong-6,Hong,2023-06-27,Brea,US,5,CA,06,29
D775688,Self laminating label sheet,2017-01-03,Tijuana,MX,Alejandro Gerardo,2015-10-13,fl:al_ln:veynahernandez-1,Veyna Hernandez,2019-04-16,Tijuana,MX,1,,,6
D775688,Self laminating label sheet,2017-01-03,Yorba Linda,US,Joshua,2015-11-17,fl:jo_ln:petrie-7,Petrie,2024-02-27,Yorba Linda,US,3,CA,06,7
D775943,Package for treats,2017-01-10,El Control,MX,Miguel Angel,2017-01-10,hj1zyb1ie4hcylz5nbapds5i2,Quiroga De La Garza,2017-01-10,El Control,MX,0,,,1
D776368,Base for dog bed,2017-01-10,Tlaltizapan,MX,Miguel Jose,2013-04-30,fl:mi_ln:avalossartorio-1,Avalos Sartorio,2019-12-31,Tlalnepantla,MX,0,,,10
D776368,Base for dog bed,2017-01-10,Tlaltizapan,MX,Carlos Jose,2013-04-30,fl:ca_ln:avalossartorio-1,Avalos Sartorio,2019-12-31,Tlalnepantla,MX,1,,,10
D776720,Pump housing,2017-01-17,Vancouver,US,John Philip,2017-01-17,fl:jo_ln:fortes-1,Fortes,2017-01-17,Vancouver,US,4,WA,53,1
D776720,Pump housing,2017-01-17,Monterrey,MX,Pedro Martinez,2017-01-17,fl:pe_ln:davalos-2,Davalos,2017-01-17,Monterrey,MX,0,,,1
D776720,Pump housing,2017-01-17,Camas,US,Gerardo Angel Gonzalez,2010-11-02,fl:ge_ln:chapa-2,Chapa,2017-01-17,Camas,US,3,WA,53,4
D776720,Pump housing,2017-01-17,Guadalupe,MX,Josue Daniel Perez,2017-01-17,fl:jo_ln:barrientos-3,Barrientos,2017-01-17,Guadalupe,MX,2,,,1
D776720,Pump housing,2017-01-17,San Nicolás de los Garza,MX,Gabriel de la Rosa,2016-11-22,fl:ga_ln:esparza-1,Esparza,2017-03-07,San Nicolás de los Garza,MX,1,,,3
D776720,Pump housing,2017-01-17,Camas,US,Paul W.,1984-04-10,fl:pa_ln:linton-2,Linton,2017-08-08,Camas,US,5,WA,53,20
D777567,Cord clamping device,2017-01-31,Guadalupe,MX,Gerardo Strobl,2017-01-31,fl:ge_ln:diener-2,Diener,2017-01-31,Guadalupe,MX,0,,,1
D777579,Container,2017-01-31,Monterrey,MX,Alpha Edith,2015-04-07,fl:al_ln:jassogomez-1,Jasso Gomez,2020-03-17,Monterrey,MX,0,,,19
D778166,Beverage container,2017-02-07,Xico,MX,Claudio,2017-02-07,io5m2vuj61z0xqhz3uqrro2ph,Roman-Pastor,2017-02-07,Xico,MX,0,,,1
D778723,Blood lines carton,2017-02-14,San Fernando,MX,Francisco Espino,2016-05-17,fl:fr_ln:valenzuela-2,Valenzuela,2020-02-04,Kitchener,CA,0,,,3
D778723,Blood lines carton,2017-02-14,Río Bravo,MX,Irving,2013-11-19,fl:ir_ln:hernandez-2,Hernandez,2023-06-27,Río Bravo,MX,1,,,6
D779127,Industrial protection helmet with headband adjusted by a ratchet knob,2017-02-14,Mexico City,MX,Eduardo Alva,2006-04-04,fl:ed_ln:sanchez-5,Sanchez,2017-03-21,Mexico City,MX,0,,,5
D779330,Bottle,2017-02-21,Villa de Cos,MX,Daniel,1980-06-03,fl:da_ln:bernstein-3,Bernstein,2018-12-11,Palo Alto,US,0,,,3
D779641,Ergonomic nut for a sink P-trap,2017-02-21,El Control,MX,Edgar Vela,2017-02-21,xt38n8d9q5iawhat6ms2u8qj0,Barrera,2017-02-21,El Control,MX,1,,,1
D779641,Ergonomic nut for a sink P-trap,2017-02-21,El Control,MX,Pedro Gonzalez,2017-02-21,1vgx8imbjhho0mdgcieggay5s,Guajardo,2017-02-21,El Control,MX,0,,,1
D780560,Hose guide,2017-03-07,San Nicolás de los Garza,MX,Marco Antonio Perez,2016-11-22,fl:ma_ln:gonzalez-23,Gonzalez,2017-03-07,San Nicolás de los Garza,MX,1,,,2
D780560,Hose guide,2017-03-07,San Nicolás de los Garza,MX,Gabriel de la Rosa,2016-11-22,fl:ga_ln:esparza-1,Esparza,2017-03-07,San Nicolás de los Garza,MX,2,,,3
D780560,Hose guide,2017-03-07,Vancouver,US,Zhak A.,2015-09-29,fl:zh_ln:polovin-1,Polovin,2017-08-08,Vancouver,US,0,WA,53,4
D781386,Putter grip,2017-03-14,Carlsbad,US,Dabbs Clayton,1986-11-18,fl:da_ln:long-33,Long,2018-12-11,Carlsbad,US,1,CA,06,11
D781386,Putter grip,2017-03-14,Tijuana,MX,Carlos,2012-07-24,fl:ca_ln:rodriguez-12,Rodriguez,2017-09-26,Miami Beach,US,8,,,14
D781386,Putter grip,2017-03-14,San Diego,US,Andy,2017-03-14,fl:an_ln:kerr-4,Kerr,2017-06-06,San Diego,US,4,CA,06,3
D781386,Putter grip,2017-03-14,San Diego,US,Adam,2015-08-04,fl:ad_ln:colton-1,Colton,2017-06-06,San Diego,US,6,CA,06,7
D781386,Putter grip,2017-03-14,San Diego,US,Carl,2000-01-11,fl:ca_ln:pettersen-2,Pettersen,2022-03-15,San Diego,US,11,CA,06,24
D781386,Putter grip,2017-03-14,San Diego,US,Robert J.,2003-12-23,fl:ro_ln:lamkin-1,Lamkin,2018-11-20,San Diego,US,0,CA,06,14
D781386,Putter grip,2017-03-14,Tijuana,MX,Raul,1995-08-22,fl:ra_ln:medina-5,Medina,2017-06-20,Querétaro,MX,10,,,25
D781386,Putter grip,2017-03-14,San Diego,US,Kerri,2015-08-04,fl:ke_ln:kauffman-7,Kauffman,2017-06-06,San Diego,US,5,CA,06,7
D781386,Putter grip,2017-03-14,Tijuana,MX,Feliciano,2012-07-24,fl:fe_ln:guillen-1,Guillen,2017-06-06,Tijuana,MX,9,,,7
D781386,Putter grip,2017-03-14,Vista,US,Frank,2017-03-14,fl:fr_ln:firman-1,Firman,2017-06-06,San Diego,US,3,CA,06,3
D781386,Putter grip,2017-03-14,Carlsbad,US,John S.,2017-03-14,fl:jo_ln:donegan-3,Donegan,2017-03-14,Carlsbad,US,2,CA,06,1
D781386,Putter grip,2017-03-14,Tijuana,MX,Patricia,2012-07-24,fl:pa_ln:marquez-1,Marquez,2017-03-14,Tijuana,MX,7,,,10
D781621,Display rack,2017-03-21,Toluca,MX,Diana Araceli Lara,2017-03-21,fl:di_ln:nava-1,Nava,2017-04-18,Toluca,MX,0,,,2
D781708,Container cover,2017-03-21,Monterrey,MX,Alpha Edith,2015-04-07,fl:al_ln:jassogomez-1,Jasso Gomez,2020-03-17,Monterrey,MX,0,,,19
D781796,Client set-top enclosure,2017-03-21,Apodaca,MX,Luis Lopez,2006-07-18,fl:lu_ln:moreno-2,Moreno,2023-01-31,Apodaca,MX,1,,,11
D781796,Client set-top enclosure,2017-03-21,North Wales,US,Keith,2000-06-06,fl:ke_ln:sibley-3,Sibley,2018-04-10,North Wales,US,0,PA,42,8
D782116,Industrial protection helmet with headband adjusted by pins,2017-03-21,Mexico City,MX,Eduardo Alva,2006-04-04,fl:ed_ln:sanchez-5,Sanchez,2017-03-21,Mexico City,MX,0,,,5
D782910,Bottle,2017-04-04,Suchiapa,MX,Jorge Manuel,2013-11-26,fl:jo_ln:maquitanakano-1,Maquita Nakano,2020-06-09,Suchiapa,MX,0,,,13
D782910,Bottle,2017-04-04,Sylvania,US,Lori Evans,2005-09-27,fl:lo_ln:bartman-1,Bartman,2022-04-26,Sylvania,US,1,OH,39,21
D783781,90 degree nozzle for a drain hose,2017-04-11,Guadalupe,MX,Francisco,2017-04-11,fl:fr_ln:bateshurtado-1,Bates-Hurtado,2019-03-19,Guadalupe,MX,0,,,4
D783784,Nozzle for a drain hose,2017-04-11,Guadalupe,MX,Francisco,2017-04-11,fl:fr_ln:bateshurtado-1,Bates-Hurtado,2019-03-19,Guadalupe,MX,0,,,4
D783785,Drain hose,2017-04-11,Guadalupe,MX,Francisco,2017-04-11,fl:fr_ln:bateshurtado-1,Bates-Hurtado,2019-03-19,Guadalupe,MX,0,,,4
D784052,Display rack,2017-04-18,San Mateo Atenco,MX,Tzitzijani del Carmen Silva,2017-04-18,fl:tz_ln:rodriguez-1,Rodriguez,2018-03-06,Metepec,MX,0,,,3
D784053,Display rack,2017-04-18,Toluca,MX,Diana Araceli Lara,2017-03-21,fl:di_ln:nava-1,Nava,2017-04-18,Toluca,MX,0,,,2
D784054,Product display,2017-04-18,Metepec,MX,Karla Janet Aranda,2017-04-18,fl:ka_ln:arzaluz-1,Arzaluz,2017-05-23,Metepec,MX,0,,,4
D784055,Product display,2017-04-18,Metepec,MX,Karla Janet Aranda,2017-04-18,fl:ka_ln:arzaluz-1,Arzaluz,2017-05-23,Metepec,MX,0,,,4
D784086,Product display,2017-04-18,San Mateo Atenco,MX,Tzitzijani del Carmen Silva,2017-04-18,fl:tz_ln:rodriguez-1,Rodriguez,2018-03-06,Metepec,MX,0,,,3
D784840,Armband bracelet,2017-04-25,Mexico City,MX,Raul,1988-10-18,fl:ra_ln:caballero-2,Caballero,2017-04-25,Mexico City,MX,0,,,3
D785099,Toy dinosaur,2017-04-25,Mexico City,MX,Jose Manuel Torner,2017-04-25,fl:jo_ln:morales-12,Morales,2023-10-24,Beaverton,US,0,,,10
D785720,Amphibious toy,2017-05-02,Mexico City,MX,Jose Manuel Torner,2017-04-25,fl:jo_ln:morales-12,Morales,2023-10-24,Beaverton,US,0,,,10
D785721,Reptile toy,2017-05-02,Mexico City,MX,Jose Manuel Torner,2017-04-25,fl:jo_ln:morales-12,Morales,2023-10-24,Beaverton,US,0,,,10
D785722,Narrow fish toy,2017-05-02,Mexico City,MX,Jose Manuel Torner,2017-04-25,fl:jo_ln:morales-12,Morales,2023-10-24,Beaverton,US,0,,,10
